Assemblies	A-STAR_contig_hybrid	A-STAR_scaffold_hybrid	ABySS_short	HipMer_cgraph-ono_short	HipMer_cgraph_short	HipMer_Metagenome_short	Miniasm_GATB_hybrid	Megahit_v1.1.4-2_short	Megahit_v1.1.2_short	metaSPAdes_v3.13.0_short	metaSPAdes_v3.13.1_short	Ray-Meta_short	SPAdes_v3.14-dev_short	Flye_long	Megahit_V1.2.7-inhouse_short	metaSPAdes_v3.13.1-inhouse_short	OPERA-MS-inhouse_hybrid	pooled_short_gsa	pooled_long_gsa	pooled_hybrid_gsa
Halomonas_spR57_5_genomic	24.855	24.107	0.061	0.286	0.307	0.101	2.465	20.092	19.420	7.912	7.945	0.047	9.261	0.0	20.978	5.550	20.015	83.829	96.681	99.466
Halomonas_sp_A3H3_genomic	80.322	79.371	6.851	74.547	75.093	72.333	36.676	72.580	75.621	75.318	74.705	70.305	76.696	0.0	70.856	78.977	74.576	99.970	99.988	99.999
Haloquadratum_walsbyi_C23_genomic	96.075	95.940	0.027	57.429	56.009	47.642	88.420	91.019	95.064	92.549	92.513	8.041	68.540	0.0	95.977	90.683	96.453	99.960	99.896	99.993
Haloquadratum_walsbyi_DSM_16790_genomic	3.290	3.469	0.0	0.991	0.947	1.017	0.700	6.803	2.475	2.357	2.353	0.195	2.989	0.0	3.181	2.468	2.242	55.270	80.967	92.137
Halorhabdus_tiamatea_SARL4B_genomic	97.399	97.426	0.049	79.765	78.665	74.016	94.454	96.828	97.795	96.284	96.313	23.167	79.191	0.0	97.814	93.146	98.370	99.991	99.907	99.996
Helicobacter_cetorum_MIT_00_7128_genomic	5.634	5.624	0.0	0.031	0.031	0.031	0.045	5.682	2.444	1.773	1.951	0.004	1.769	0.0	4.875	1.439	3.949	42.765	75.382	87.144
Helicobacter_cetorum_MIT_99_5656_genomic	0.284	0.278	0.0	0.029	0.029	0.029	0.082	0.251	0.136	0.158	0.158	0.0	0.210	0.0	0.231	0.229	0.192	3.727	29.384	32.622
Helicobacter_sp_MIT_01_6242_genomic	1.038	1.016	0.0	0.0	0.0	0.0	0.054	1.386	0.457	0.321	0.296	0.0	0.257	0.0	0.869	0.432	0.596	15.158	52.482	60.919
Hippea_maritima_DSM_10411_genomic	21.598	21.592	0.0	0.426	0.426	0.386	1.039	19.376	10.647	10.310	10.092	0.421	5.407	0.0	20.471	7.498	15.375	75.429	89.010	98.055
Hirschia_baltica_ATCC_49814_genomic	49.039	49.095	0.0	0.509	0.509	0.173	4.083	42.481	29.906	28.261	28.358	0.0	4.413	0.0	47.431	21.403	37.937	91.900	96.496	99.788
Hoeflea_sp_IMCC20628_genomic	63.956	64.082	0.049	2.163	2.076	0.915	11.803	55.711	48.984	40.430	40.568	0.113	12.599	0.0	61.899	28.681	51.084	96.667	98.375	99.923
Hydrogenophaga_sp_LPB0072_genomic	98.798	98.818	0.013	86.524	85.556	82.497	95.933	98.490	99.222	98.451	98.464	31.476	90.831	0.0	99.296	96.100	99.394	99.998	99.990	99.999
Hyperthermus_butylicus_DSM_5456_genomic	99.998	99.998	32.445	100.000	100.000	99.992	99.499	100.000	99.999	99.986	99.986	99.669	100.000	37.121	99.856	100.000	3.380	100.000	99.999	100.000
Hyphomicrobium_nitrativorans_NL23_genomic	99.957	99.957	27.985	99.946	99.995	99.937	80.085	99.955	99.960	99.893	99.884	99.689	99.946	0.0	99.847	99.937	99.740	100.000	99.996	100.000
Hyphomonas_neptunium_ATCC_15444_genomic	99.411	99.402	0.091	99.910	99.857	99.650	98.865	99.709	99.730	99.563	99.574	96.417	99.097	0.0	99.653	99.603	99.834	100.000	99.986	100.000
Hyphomonas_sp_Mor2_genomic	79.548	79.815	0.0	4.793	4.592	2.118	25.184	70.133	65.954	59.443	59.522	0.075	24.936	0.0	77.529	43.966	68.925	98.555	99.250	99.992
Idiomarina_loihiensis_L2TR_genomic	6.273	6.254	0.0	0.088	0.088	0.073	0.118	6.314	2.033	2.623	2.619	0.019	0.578	0.0	5.428	2.258	4.390	47.133	75.847	88.923
Ignicoccus_hospitalis_KIN4_I_genomic	16.896	16.884	0.0	0.094	0.094	0.0	0.274	15.805	7.336	7.459	7.243	0.0	2.637	0.0	15.899	5.236	11.669	68.285	86.626	95.833
Ignicoccus_islandicus_DSM_13165_genomic	92.894	93.278	0.0	16.808	16.344	11.218	53.199	84.339	84.288	83.211	83.222	0.402	53.188	0.0	93.084	74.921	92.503	99.738	99.559	99.983
Ilumatobacter_coccineum_YM16_304_genomic	99.857	99.863	96.654	99.868	99.833	99.760	94.198	99.789	99.780	99.807	99.789	99.693	99.853	0.0	99.697	99.802	99.833	100.000	99.996	100.000
Ilyobacter_polytropus_DSM_2926_genomic	97.195	97.143	0.230	98.464	98.451	97.535	82.610	97.952	97.907	97.510	97.523	93.464	96.523	0.0	97.635	97.491	98.284	99.997	99.965	99.997
Jannaschia_sp_CCS1_genomic	85.391	85.537	0.0	10.644	10.325	5.778	39.961	78.223	78.016	67.711	67.671	0.175	31.195	0.0	84.825	50.198	77.144	99.461	99.582	99.997
KCH3_S1_contigs	48.685	48.912	2.161	52.966	49.939	45.750	29.685	44.406	47.863	24.968	24.236	25.498	29.488	0.0	35.720	25.731	39.531	99.948	99.640	99.955
KH11J01_S12_contigs	70.174	70.431	0.0	3.810	3.715	1.437	19.194	62.683	60.839	46.433	46.310	0.002	15.143	0.0	66.734	29.370	56.986	97.245	94.379	99.134
Kangiella_geojedonensis_strain_YCS_5_genomic	98.973	99.063	0.172	99.474	99.432	99.271	97.083	99.479	99.407	99.104	99.125	96.869	98.744	0.0	99.173	99.217	99.407	100.000	99.983	100.000
Kangiella_koreensis_DSM_16069_genomic	85.755	85.951	0.0	9.455	9.065	5.545	36.405	76.211	75.242	68.883	68.946	0.098	26.343	0.0	84.884	56.526	79.061	99.306	99.415	99.994
Kangiella_sediminilitoris_strain_KCTC_23892_genomic	40.395	40.337	0.0	0.278	0.278	0.062	2.274	33.349	23.402	20.339	20.239	0.0	6.329	0.0	38.080	13.903	29.724	88.772	94.894	99.171
Kosmotoga_olearia_TBF_1951_genomic	10.646	10.646	0.0	0.050	0.050	0.024	0.336	10.594	4.399	4.529	4.609	0.0	1.463	0.0	9.607	3.916	6.942	56.572	81.530	93.047
Kosmotoga_pacifica_strain_SLHLJ1_genomic	10.884	10.884	0.0	0.0	0.0	0.0	0.023	10.808	4.147	4.454	4.484	0.0	2.391	0.0	9.804	3.827	7.867	58.139	81.674	92.759
Krokinobacter_sp_4H_3_7_5_genomic	98.885	98.908	0.743	98.863	98.815	98.504	86.394	98.708	98.883	98.360	98.344	95.992	98.559	0.0	98.374	98.695	98.601	100.000	99.977	100.000
Kytococcus_sedentarius_DSM_20547_genomic	75.141	75.341	0.0	6.779	6.600	3.473	28.468	67.994	67.544	51.211	51.279	0.331	47.263	0.0	70.623	31.047	60.382	99.055	99.212	99.996
LAB19_S8_contigs	88.943	89.264	0.0	14.601	14.342	8.805	47.792	82.716	82.274	75.330	75.374	0.111	39.507	0.0	88.686	58.476	84.510	99.490	98.832	99.909
LF22_S6_contigs	52.251	51.291	0.0	8.577	8.239	5.057	30.067	47.963	47.057	42.401	42.498	0.423	17.091	0.0	50.865	34.140	48.189	94.869	97.300	99.799
Lacimicrobium_alkaliphilum_strain_KCTC_32984_genomic	54.781	54.850	0.0	0.813	0.787	0.284	5.875	46.853	36.705	32.252	32.108	0.002	13.352	0.0	52.756	23.917	43.432	93.927	96.866	99.816
Lacinutrix_sp_5H_3_7_4_genomic	99.035	99.020	2.925	99.252	99.222	98.610	87.157	98.893	98.934	98.608	98.637	97.101	98.815	0.0	98.399	98.645	98.785	99.999	99.984	99.999
Lactococcus_garvieae_ATCC_49156_genomic	40.902	43.795	0.0	3.236	2.940	1.721	15.207	35.393	35.023	31.594	31.603	0.096	11.780	0.0	40.689	26.026	34.251	61.833	77.171	89.334
Lactococcus_garvieae_Lg2_genomic	41.513	38.437	0.0	2.922	3.233	1.327	13.811	38.111	34.280	31.519	31.457	0.109	11.823	0.0	39.518	23.344	37.890	70.317	89.357	93.845
Leisingera_methylohalidivorans_DSM_14336_genomic	91.667	91.945	0.0	28.171	27.215	19.998	65.847	86.992	90.113	78.728	78.710	1.044	54.001	0.0	91.410	61.941	88.461	99.871	99.896	99.997
Leuconostoc_lactis_strain_WiKim40_genomic	72.632	72.924	0.0	3.342	3.241	1.330	17.079	63.596	56.653	52.071	52.016	0.196	15.471	0.0	71.480	40.793	61.902	97.804	98.015	99.944
Luteimonas_sp_JM171_genomic	99.553	99.585	0.0	94.561	94.136	92.528	96.185	99.078	99.695	98.488	98.557	44.199	94.180	0.0	99.419	93.709	99.755	99.993	99.990	99.999
MC2_S1_contigs	54.000	53.578	0.0	2.747	2.597	1.045	12.163	48.821	51.921	24.655	24.567	0.010	6.805	0.0	53.272	17.026	45.665	98.248	98.769	99.913
MC4_S2_contigs	17.730	19.870	0.438	4.936	5.116	2.694	6.411	16.715	19.600	6.566	6.676	0.673	3.650	0.0	15.407	6.114	14.326	99.607	98.806	99.766
MC7_S3_contigs	12.537	12.892	0.764	1.620	1.627	0.787	2.340	10.616	11.382	5.852	5.764	0.539	1.666	0.0	10.721	3.585	7.539	97.213	97.733	99.819
MC8_S4_contigs	4.219	4.140	0.0	0.008	0.010	0.009	0.290	4.016	2.271	1.014	0.985	0.0	0.454	0.0	3.476	0.732	2.499	50.976	77.182	89.633
MR17_77_S9_contigs	6.507	5.961	0.644	3.240	2.663	2.060	3.168	4.892	4.522	0.603	0.725	1.306	2.495	0.0	4.208	0.697	2.641	32.125	69.729	80.970
MR4_25_1B_S2_contigs	24.973	23.113	0.390	13.769	14.554	26.167	16.926	25.423	26.247	14.461	7.880	12.923	16.516	0.0	18.651	15.603	13.046	56.551	71.598	72.100
MR4_25_2A_1A_S4_contigs	24.750	23.860	0.414	6.150	20.832	21.318	17.942	9.407	8.586	21.384	19.492	16.234	22.539	0.0	16.654	16.054	13.131	50.422	43.471	55.858
MR4_25_2B_S6_contigs	24.001	24.935	0.277	32.751	22.579	9.942	17.444	16.752	10.942	18.311	6.780	16.986	13.093	0.0	16.748	18.507	17.475	71.285	73.291	71.148
MR4_64_2_S7_contigs	23.139	23.378	0.452	11.432	20.646	14.900	19.184	16.988	10.835	12.766	20.245	17.161	12.643	0.0	13.184	8.652	13.001	55.151	67.755	63.390
MR4_96_1_S3_contigs	23.946	25.443	0.387	13.982	11.771	20.575	8.985	12.416	13.329	15.261	20.303	18.479	17.263	0.0	20.155	25.222	20.505	66.077	59.789	66.922
MR4_96_2A_S5_contigs	24.064	23.881	0.290	21.611	9.316	6.756	20.236	19.378	29.993	18.257	24.935	19.621	18.423	0.0	15.192	16.063	23.026	39.971	53.385	59.940
Magnetococcus_marinus_MC_1_genomic	92.486	92.459	0.866	93.749	93.521	91.974	74.137	93.684	93.643	90.716	90.791	87.835	91.207	0.0	91.819	91.599	92.723	99.999	99.992	99.999
Magnetospira_sp_QH_2_genomic	98.296	98.282	21.167	98.397	98.359	97.114	52.712	97.768	97.736	96.860	96.916	96.976	98.340	0.0	97.008	97.147	98.690	100.000	99.987	100.000
Maribacter_sp_1_2014MBL_MicDiv_genomic	60.231	58.009	0.0	33.839	33.066	30.633	28.394	48.094	41.947	17.780	17.502	16.494	36.359	0.0	30.023	25.965	40.835	99.998	99.976	99.999
Maribacter_sp_HTCC2170_genomic	76.267	76.494	0.0	4.184	4.100	2.393	22.530	67.419	62.893	54.705	54.782	0.055	22.278	0.0	74.223	40.099	65.461	98.478	99.153	99.992
Maribacter_sp_MAR_2009_60_genomic	75.221	77.064	0.024	78.022	76.752	68.590	47.420	77.342	78.884	90.792	91.098	70.663	72.631	0.0	85.779	85.662	76.278	99.999	99.990	99.999
Maricaulis_maris_MCS10_genomic	47.642	47.648	0.0	0.790	0.779	0.311	4.789	41.804	33.039	26.086	26.030	0.0	4.745	0.0	43.804	17.932	33.998	92.520	96.389	99.728
Marinithermus_hydrothermalis_DSM_14884_genomic	98.557	98.516	0.290	99.111	99.069	97.498	90.983	97.869	97.783	97.335	97.392	95.400	99.492	0.0	97.269	97.448	98.413	99.998	99.987	99.998
Marinitoga_piezophila_KA3_genomic	81.241	88.705	0.0	23.864	23.573	17.526	57.041	70.629	76.425	66.589	67.789	0.818	40.859	0.0	80.109	49.602	79.631	98.715	99.744	99.993
Marinitoga_sp_1137_genomic	14.511	6.786	0.0	7.648	6.792	5.989	13.697	20.773	15.722	18.696	17.768	0.493	10.790	0.0	14.616	16.120	12.973	27.691	65.797	75.737
Marinobacter_adhaerens_HP15_genomic	11.160	9.675	0.0	0.957	1.037	0.618	1.663	14.943	8.093	7.364	7.124	0.075	2.217	0.0	11.532	5.338	8.577	75.634	88.587	97.794
Marinobacter_aquaeolei_VT8_genomic	94.140	94.201	0.026	73.607	72.699	66.941	87.425	91.227	93.506	89.739	89.713	19.024	72.191	0.0	93.620	86.545	93.550	99.993	99.944	99.998
Marinobacter_hydrocarbonoclasticus_ATCC_49840_genomic	0.782	0.636	0.0	0.660	0.368	0.925	0.417	1.639	0.610	0.792	0.847	0.474	1.142	0.0	0.590	1.188	1.037	15.422	52.013	60.587
Marinobacter_psychrophilus_strain_20041_genomic	15.871	15.291	0.0	0.897	0.884	0.347	3.047	18.065	12.356	5.875	5.967	0.055	4.402	0.0	15.797	4.791	12.598	97.178	98.617	99.983
Marinobacter_salarius_R9SW1_genomic	99.274	99.197	2.531	99.810	99.819	99.788	94.869	99.583	99.643	99.546	99.557	98.715	99.542	0.0	99.151	99.830	99.684	100.000	99.994	100.000
Marinobacter_similis_A3d10_genomic	99.519	99.491	0.0	98.105	97.814	97.472	97.335	99.202	99.630	98.384	98.381	77.536	92.669	0.0	99.356	98.306	99.612	100.000	99.986	100.000
Marinobacter_sp_BSs20148_genomic	98.226	98.629	0.013	98.087	97.807	97.063	93.335	97.921	99.376	99.221	99.232	87.885	91.065	0.0	98.369	99.000	98.236	99.999	99.978	99.999
Marinobacter_sp_CP1_genomic	85.264	86.637	0.036	25.619	24.530	17.661	61.732	77.808	83.342	70.953	71.234	1.417	78.455	0.0	83.641	60.744	82.213	99.746	99.800	99.996
Marinobacter_sp_Hb8_genomic	13.533	13.469	0.0	0.038	0.038	0.0	0.173	13.666	7.298	4.893	4.935	0.0	1.221	0.0	12.136	3.738	9.206	68.920	87.511	96.536
Marinobacterium_sp_ST58_10_genomic	95.303	95.500	0.0	38.548	37.437	29.281	76.879	90.510	92.891	87.812	87.862	1.928	47.295	0.0	94.854	76.410	94.253	99.926	99.965	99.999
Marinomonas_mediterranea_MMB_1_genomic	98.550	98.526	1.510	98.815	98.849	98.484	71.543	98.692	98.719	97.273	97.263	95.295	98.007	0.0	97.996	97.907	98.685	100.000	99.990	100.000
Marinomonas_posidonica_IVIA_Po_181_genomic	99.081	99.044	98.563	98.793	98.776	98.573	97.263	99.149	99.039	98.643	98.590	98.192	98.774	0.0	98.646	98.761	98.599	100.000	100.000	100.000
Marinomonas_sp_MWYL1_genomic	96.344	96.360	0.0	70.039	68.818	62.364	88.842	95.210	97.052	93.729	93.695	12.636	78.351	0.0	96.867	91.192	97.401	99.993	99.975	99.999
Marinovum_algicola_DG_898_genomic	2.994	2.950	0.0	0.101	0.102	0.094	0.193	3.666	1.498	1.109	1.178	0.039	0.464	0.0	2.170	1.085	1.764	40.664	72.345	84.920
Marivirga_tractuosa_DSM_4126_genomic	99.751	99.731	2.457	99.785	99.795	99.589	90.638	99.687	99.675	99.628	99.620	99.449	99.720	0.0	99.544	99.657	99.853	99.999	99.998	100.000
Mehyloceanibacter_caenitepidi_Gela4_genomic	99.953	99.950	60.534	99.873	99.978	99.844	92.381	99.844	99.848	99.782	99.795	99.741	99.949	0.0	99.741	99.822	99.958	100.000	99.997	100.000
Mesorhizobium_sp_B7_genomic	72.037	72.204	0.0	4.358	4.196	2.078	20.037	64.924	61.455	47.839	48.021	0.064	13.467	0.0	68.223	31.277	58.063	98.350	99.224	99.991
Methanocaldococcus_fervens_AG86_genomic	1.473	1.451	0.0	0.0	0.0	0.0	0.032	1.799	0.533	0.258	0.310	0.0	0.360	0.0	1.083	0.388	0.610	27.675	62.092	73.881
Methanocaldococcus_infernus_ME_genomic	0.835	0.827	0.0	0.0	0.0	0.0	0.0	1.159	0.410	0.385	0.404	0.0	0.229	0.0	0.763	0.303	0.460	17.404	54.444	63.880
Methanocaldococcus_jannaschii_DSM_2661_genomic	69.527	70.079	0.0	4.781	4.565	2.282	23.292	64.724	63.059	44.186	44.019	0.0	16.202	0.0	68.852	29.273	55.375	98.713	99.074	99.980
Methanocaldococcus_sp_FS406_22_genomic	14.504	14.095	0.0	0.029	0.0	0.0	0.579	15.081	10.247	5.106	5.022	0.0	1.991	0.0	13.433	3.770	9.171	74.500	87.521	97.581
Methanocaldococcus_sp_JH146_genomic	3.245	3.228	0.0	0.0	0.0	0.0	0.0	4.204	1.509	0.525	0.497	0.0	0.573	0.0	2.677	0.733	1.785	38.528	69.579	83.004
Methanocaldococcus_vulcanius_M7_genomic	99.165	99.200	0.0	98.120	98.106	97.892	96.168	99.107	99.226	98.725	98.758	91.972	95.127	0.0	98.512	98.823	99.409	99.995	99.940	99.995
Methanococcoides_methylutens_MM1_genomic	36.010	36.046	0.0	0.296	0.296	0.069	1.520	30.042	18.916	18.490	18.400	0.0	7.617	0.0	33.639	14.254	26.539	85.014	93.723	99.225
Methanococcus_aeolicus_Nankai_3_genomic	10.310	10.234	0.0	0.0	0.0	0.0	0.054	8.448	4.635	3.755	3.626	0.0	3.492	0.0	7.759	2.845	5.495	62.984	85.032	95.138
Methanococcus_maripaludis_C6_genomic	3.197	3.204	0.0	0.037	0.037	0.031	0.393	3.488	1.627	1.349	1.614	0.0	1.025	0.0	1.654	1.018	1.829	26.893	62.003	74.419
Methanococcus_maripaludis_C7_genomic	75.344	76.066	0.0	6.835	6.567	2.984	29.790	69.457	69.774	55.349	55.260	0.095	23.456	0.0	74.948	37.994	62.587	98.501	98.992	99.974
Methanococcus_maripaludis_S2_genomic	12.123	11.479	0.0	0.345	0.288	0.0	1.361	13.262	10.042	6.213	5.992	0.0	2.678	0.0	10.902	3.473	9.026	54.793	81.151	92.232
Methanococcus_maripaludis_X1_genomic	28.604	28.570	0.0	0.235	0.289	0.172	3.349	27.232	21.801	13.281	13.576	0.0	7.199	0.0	28.112	7.977	18.455	80.757	91.799	99.067
Methanococcus_vannielii_SB_genomic	1.034	0.998	0.0	0.0	0.0	0.0	0.036	1.301	0.394	0.542	0.559	0.0	0.430	0.0	0.704	0.570	0.747	18.576	55.263	64.865
Methanococcus_voltae_A3_genomic	42.033	41.964	0.0	1.420	1.420	0.545	5.146	37.553	30.028	22.307	22.486	0.0	11.741	0.0	38.405	15.356	29.898	90.239	95.704	99.696
Methanoculleus_marisnigri_JR1_genomic	93.840	93.936	0.0	30.730	29.666	21.970	69.453	89.527	90.531	86.558	86.564	1.154	83.707	0.0	94.641	74.841	93.460	99.910	99.903	99.997
Methanohalobium_evestigatum_Z_7303_genomic	1.323	1.323	0.0	0.0	0.0	0.0	0.036	1.474	0.314	0.402	0.402	0.0	0.428	0.0	0.938	0.400	0.796	19.589	55.846	65.485
Methanohalophilus_halophilus_strain_Z_7982_genomic	97.137	97.148	0.0	67.922	66.497	60.094	92.927	96.389	98.219	97.558	97.549	8.835	84.088	0.0	98.950	95.142	99.091	99.991	99.971	99.998
Methanoplanus_petrolearius_DSM_11571_genomic	3.269	3.264	0.0	0.0	0.0	0.0	0.0	3.904	0.732	1.016	1.022	0.0	0.872	0.0	2.812	1.025	2.114	37.692	70.773	82.873
Methanopyrus_kandleri_AV19_genomic	5.615	5.552	0.0	0.0	0.0	0.0	0.015	5.165	1.517	1.614	1.576	0.0	1.918	0.0	4.554	1.259	3.602	44.536	74.982	86.806
Methanosarcina_acetivorans_C2A_genomic	1.695	1.658	0.0	0.014	0.0	0.0	0.503	0.803	0.350	0.238	0.219	0.0	0.149	0.0	0.646	0.181	0.532	23.775	59.271	70.142
Methanosarcina_siciliae_C2J_genomic	3.822	3.475	0.221	0.134	0.166	0.114	6.098	0.706	0.417	0.252	0.263	0.123	0.296	0.0	0.507	0.290	0.508	21.803	59.011	69.378
Methanosarcina_siciliae_HI350_genomic	11.544	10.694	1.319	0.831	0.217	0.100	9.345	0.550	0.413	0.327	0.338	0.287	0.071	0.0	1.189	0.321	0.219	26.338	65.509	76.128
Methanosarcina_siciliae_T4_M_genomic	96.602	96.871	5.739	97.631	98.227	97.491	55.564	97.552	97.788	97.082	97.038	96.028	98.680	0.0	96.468	100.000	98.586	100.000	99.997	100.000
Methanosarcina_sp_MTP4_genomic	92.535	92.798	0.0	24.262	23.468	16.749	62.306	85.286	87.580	80.218	80.256	0.743	48.063	0.0	91.953	70.908	90.703	99.824	99.938	100.000
Methanosarcina_sp_WH1_genomic	18.770	18.633	0.014	0.241	0.241	0.163	0.552	14.810	9.804	4.580	4.686	0.125	1.826	0.0	14.260	3.257	12.295	77.056	90.663	98.394
Methanothermococcus_okinawensis_IH1_genomic	48.837	48.837	0.0	1.081	0.972	0.687	6.563	44.604	37.322	27.464	27.279	0.114	11.168	0.0	45.181	18.069	35.966	93.952	97.461	99.828
Methanotorris_igneus_Kol_5_genomic	47.234	47.257	0.0	0.830	0.818	0.370	5.973	42.821	34.632	26.557	26.761	0.100	8.999	0.0	44.131	16.836	34.154	93.496	97.824	99.841
Methylomonas_methanica_MC09_genomic	97.843	97.923	17.615	98.395	98.356	97.378	67.221	97.825	97.810	97.275	97.258	97.443	99.281	0.0	97.349	97.431	98.385	100.000	99.997	100.000
Methylophaga_sp_JAM1_genomic	4.342	4.333	0.0	0.027	0.027	0.030	0.079	4.513	1.469	1.477	1.488	0.0	0.501	0.0	3.618	1.352	3.041	39.604	70.668	83.636
Methylophaga_sp_JAM7_genomic	9.847	9.795	0.0	0.039	0.039	0.0	0.103	10.224	3.944	3.969	4.051	0.0	1.295	0.0	9.333	3.037	6.884	58.211	82.304	93.388
Methylophilales_bacterium_MBRSF5_genomic	45.487	44.334	1.845	0.086	78.537	62.929	28.513	0.036	21.254	9.612	9.638	34.345	27.189	0.0	28.694	46.069	54.073	34.053	54.456	71.140
Methylophilales_bacterium_MBRSG12_genomic	42.975	40.014	2.505	99.480	0.0	8.584	44.412	33.929	35.950	60.496	36.974	51.555	63.913	0.0	20.158	35.724	45.663	99.999	99.991	99.999
Methylophilales_bacterium_MBRSH7_genomic	45.049	50.034	2.059	0.118	21.021	28.096	9.668	65.719	42.477	29.250	52.655	13.209	8.544	0.0	50.663	17.775	0.0	99.999	99.978	100.000
Microbacterium_sp_LKL04_genomic	86.490	86.873	0.0	12.026	11.839	7.015	43.930	78.955	81.270	66.238	66.441	0.188	78.330	0.0	83.333	43.793	75.310	99.614	99.691	99.992
Micromonospora_krabiensis_strain_DSM_45344_genomic	37.318	37.114	0.0	0.701	0.688	0.224	3.963	35.407	30.502	16.250	16.181	0.028	4.581	0.0	31.605	9.764	23.629	92.690	96.700	99.821
Mollicutes_bacterium_Candidatus_Izimaplasma_HR1_genomic	99.860	99.860	3.558	99.842	99.842	99.788	94.367	99.804	99.801	99.704	99.660	99.678	99.905	0.0	99.789	99.741	99.862	99.990	99.992	99.999
Moorea_producens_JHB_genomic	93.190	93.427	0.0	35.822	34.590	26.344	72.415	86.857	90.150	83.974	83.907	1.875	54.938	0.0	93.267	78.966	92.380	99.656	99.958	99.999
Moorea_producens_PAL_8_15_08_1_genomic	0.487	0.378	0.0	0.033	0.030	0.014	0.125	0.842	0.444	0.460	0.458	0.001	0.851	0.0	0.417	0.364	0.462	7.264	39.408	44.769
Moritella_viscosa_06_09_139_genomic	13.967	14.346	5.329	4.058	4.581	3.803	9.281	12.725	12.801	6.130	5.659	6.423	8.614	0.0	10.681	7.692	10.671	93.823	99.366	99.981
Muricauda_lutaonensis_strain_CC_HSB_11_genomic	98.256	98.262	0.053	81.321	80.221	76.280	96.467	97.112	98.169	97.475	97.453	25.177	88.633	0.0	98.236	96.052	98.221	99.996	99.964	99.999
Muricauda_ruestringensis_DSM_13258_genomic	98.285	98.395	0.0	52.197	50.854	43.335	86.982	94.503	96.488	94.400	94.444	4.041	71.397	0.0	97.953	88.888	98.138	99.971	99.969	99.998
Mv130624_S1_contigs	19.883	17.735	8.708	13.315	12.762	10.718	9.308	8.340	6.102	10.534	9.747	11.137	13.541	0.0	11.667	15.999	11.307	80.121	84.302	85.893
Mv2528_S2_contigs	22.262	20.723	9.551	19.692	14.586	12.158	9.149	8.806	20.798	8.892	13.337	13.374	15.482	0.0	13.420	20.340	18.996	75.568	86.749	91.972
Mv3632_S3_contigs	19.359	24.464	10.632	14.580	22.153	19.256	19.144	20.339	14.733	30.443	26.980	20.806	19.435	0.0	18.174	23.933	17.781	91.961	82.993	85.389
Mv5450_S4_contigs	14.346	17.325	8.004	4.304	3.830	4.670	6.979	10.815	9.596	5.475	5.414	3.449	4.658	0.0	11.799	5.465	9.319	99.119	98.169	99.751
MvHd14_S5_contigs	15.606	14.276	7.841	10.923	9.833	12.950	7.545	12.796	11.017	15.430	12.376	13.973	12.488	0.0	8.810	8.974	10.752	51.455	64.109	77.557
MvHd15_S6_contigs	17.215	15.163	8.811	11.713	17.578	15.517	10.808	10.967	11.817	17.161	15.856	10.119	10.529	0.0	17.707	14.188	7.551	42.812	52.680	45.192
MvHd17_S7_contigs	21.838	19.084	8.938	14.894	13.359	14.461	12.220	12.695	11.077	10.878	15.426	12.104	13.063	0.0	14.127	8.609	11.482	34.146	51.678	70.098
Mycobacterium_chelonae_CCUG_47445_genomic	19.079	19.024	0.0	0.057	0.057	0.010	0.265	17.612	8.850	7.787	7.800	0.0	3.448	0.0	16.959	5.875	12.620	72.831	88.243	97.279
Mycobacterium_chubuense_NBB4_genomic	2.151	2.109	0.0	0.0	0.0	0.0	0.004	2.082	0.662	0.582	0.547	0.0	0.427	0.0	1.314	0.530	0.943	27.781	62.745	74.231
Mycobacterium_rhodesiae_NBB3_genomic	0.112	0.106	0.0	0.0	0.0	0.0	0.0	0.185	0.017	0.066	0.050	0.0	0.036	0.0	0.070	0.064	0.055	5.428	34.665	39.091
Myroides_profundi_D25_genomic	16.973	16.941	0.0	0.073	0.073	0.043	0.270	15.417	7.131	6.391	6.450	0.038	1.501	0.0	14.900	5.038	11.370	69.689	87.061	96.689
Myxococcus_fulvus_HW_1_genomic	75.976	75.991	0.0	6.317	6.084	3.191	26.709	68.903	66.977	53.626	53.553	0.334	21.685	0.0	72.715	34.523	62.105	98.809	99.452	99.996
NML_S2_contigs	19.279	19.586	1.989	5.169	1.801	1.282	8.857	16.609	13.172	4.940	5.575	1.015	7.854	0.0	16.743	4.070	12.973	97.699	97.342	99.674
Nanoarchaeum_equitans_Kin4_M_genomic	99.211	99.211	0.0	99.927	99.927	99.941	99.918	99.996	99.941	99.962	99.962	98.547	98.580	0.0	99.685	99.912	99.931	99.996	99.933	99.996
Nanohaloarchaea_archaeon_SG9_genomic	99.885	99.905	0.0	82.853	81.781	78.296	96.494	98.578	99.679	99.466	99.453	24.801	82.649	0.0	99.795	98.984	99.874	99.986	99.927	99.989
Nautilia_profundicola_AmH_genomic	32.519	32.514	0.0	0.276	0.244	0.073	1.317	28.143	19.536	15.186	15.081	0.005	3.121	0.0	28.074	10.800	21.744	85.344	92.212	99.000
Neorickettsia_helminthoeca_str_Oregon_genomic	20.335	20.339	0.0	0.061	0.061	0.0	0.269	18.668	8.591	9.230	9.175	0.0	3.944	0.0	18.194	6.249	14.037	69.446	87.597	96.418
