Assemblies	A-STAR_contig_hybrid	A-STAR_scaffold_hybrid	ABySS_short	HipMer_cgraph-ono_short	HipMer_cgraph_short	HipMer_Metagenome_short	Miniasm_GATB_hybrid	Megahit_v1.1.4-2_short	Megahit_v1.1.2_short	metaSPAdes_v3.13.0_short	metaSPAdes_v3.13.1_short	Ray-Meta_short	SPAdes_v3.14-dev_short	Flye_long	Megahit_V1.2.7-inhouse_short	metaSPAdes_v3.13.1-inhouse_short	OPERA-MS-inhouse_hybrid	pooled_short_gsa	pooled_long_gsa	pooled_hybrid_gsa
Halomonas_spR57_5_genomic	9.491	8.986	0.061	0.225	0.262	0.092	1.775	1.413	6.493	2.343	2.437	0.049	2.034	0.0	5.904	1.872	5.409	83.829	96.681	99.466
Halomonas_sp_A3H3_genomic	53.228	52.387	6.822	70.147	72.410	69.459	25.850	67.240	71.903	73.979	73.290	69.820	74.918	0.0	67.773	77.073	42.258	99.970	99.988	99.999
Haloquadratum_walsbyi_C23_genomic	94.739	95.052	0.027	57.132	55.874	47.360	88.188	26.043	85.528	85.904	85.985	8.017	9.813	0.0	91.414	82.997	56.436	99.960	99.896	99.993
Haloquadratum_walsbyi_DSM_16790_genomic	0.749	0.622	0.0	0.900	0.856	0.972	0.521	0.501	0.405	0.519	0.525	0.195	0.410	0.0	0.556	0.462	0.654	55.270	80.967	92.137
Halorhabdus_tiamatea_SARL4B_genomic	77.143	77.297	0.049	79.574	78.578	73.760	93.986	53.580	95.518	91.336	91.388	23.062	16.781	0.0	95.744	84.136	80.241	99.991	99.907	99.996
Helicobacter_cetorum_MIT_00_7128_genomic	0.930	0.931	0.0	0.031	0.031	0.031	0.045	0.331	0.471	0.311	0.381	0.004	0.236	0.0	0.704	0.280	0.428	42.765	75.382	87.144
Helicobacter_cetorum_MIT_99_5656_genomic	0.118	0.118	0.0	0.029	0.029	0.029	0.082	0.122	0.076	0.084	0.084	0.0	0.071	0.0	0.124	0.131	0.092	3.727	29.384	32.622
Helicobacter_sp_MIT_01_6242_genomic	0.286	0.302	0.0	0.0	0.0	0.0	0.054	0.036	0.144	0.112	0.112	0.0	0.120	0.0	0.225	0.052	0.184	15.158	52.482	60.919
Hippea_maritima_DSM_10411_genomic	7.371	7.329	0.0	0.426	0.426	0.390	1.039	1.620	3.596	2.489	2.427	0.421	1.284	0.0	5.928	1.931	3.753	75.429	89.010	98.055
Hirschia_baltica_ATCC_49814_genomic	22.740	22.746	0.0	0.509	0.509	0.158	4.078	2.660	11.018	8.061	8.090	0.0	0.387	0.0	17.636	7.191	11.558	91.900	96.496	99.788
Hoeflea_sp_IMCC20628_genomic	36.904	36.703	0.049	2.075	1.994	0.892	11.728	4.966	21.328	13.818	13.945	0.113	1.434	0.0	26.055	11.331	16.388	96.667	98.375	99.923
Hydrogenophaga_sp_LPB0072_genomic	70.035	70.156	0.013	86.449	85.481	82.440	95.850	63.295	97.952	95.604	95.543	31.478	33.398	0.0	98.301	90.379	92.849	99.998	99.990	99.999
Hyperthermus_butylicus_DSM_5456_genomic	99.998	99.998	32.445	100.000	100.000	99.989	99.434	99.975	99.999	99.986	99.986	99.669	100.000	37.121	99.645	100.000	0.323	100.000	99.999	100.000
Hyphomicrobium_nitrativorans_NL23_genomic	99.187	99.187	27.986	99.946	99.995	99.937	71.302	99.931	99.938	99.893	99.884	99.689	99.946	0.0	99.794	99.937	99.740	100.000	99.996	100.000
Hyphomonas_neptunium_ATCC_15444_genomic	72.205	72.281	0.091	99.910	99.857	99.650	98.792	99.615	99.723	99.519	99.529	96.417	89.686	0.0	99.646	99.407	99.834	100.000	99.986	100.000
Hyphomonas_sp_Mor2_genomic	56.922	56.555	0.0	4.717	4.541	2.046	25.157	6.336	33.805	25.425	25.394	0.075	2.407	0.0	42.082	21.407	21.892	98.555	99.250	99.992
Idiomarina_loihiensis_L2TR_genomic	1.606	1.603	0.0	0.088	0.090	0.073	0.118	0.316	0.635	0.510	0.500	0.019	0.113	0.0	1.048	0.562	0.761	47.133	75.847	88.923
Ignicoccus_hospitalis_KIN4_I_genomic	5.193	5.186	0.0	0.048	0.048	0.0	0.274	0.967	2.499	1.789	1.789	0.0	0.069	0.0	3.760	1.504	2.491	68.285	86.626	95.833
Ignicoccus_islandicus_DSM_13165_genomic	80.749	80.878	0.0	16.690	16.227	11.130	53.055	10.827	58.247	55.812	55.774	0.402	5.729	0.0	73.562	51.206	32.026	99.738	99.559	99.983
Ilumatobacter_coccineum_YM16_304_genomic	99.795	99.800	96.646	99.868	99.819	99.751	71.598	99.608	99.730	99.807	99.789	99.693	99.853	0.0	99.632	99.804	99.782	100.000	99.996	100.000
Ilyobacter_polytropus_DSM_2926_genomic	64.373	64.401	0.230	98.458	98.451	97.504	80.597	97.497	97.875	97.510	97.523	93.460	86.366	0.0	97.534	97.453	97.894	99.997	99.965	99.997
Jannaschia_sp_CCS1_genomic	67.336	67.414	0.0	10.541	10.232	5.727	39.888	8.945	45.753	33.207	33.104	0.175	2.965	0.0	54.045	26.048	24.934	99.461	99.582	99.997
KCH3_S1_contigs	34.041	34.556	1.648	51.132	49.366	43.478	14.562	34.396	42.774	22.503	22.669	25.381	22.405	0.0	27.193	25.097	21.067	99.948	99.640	99.955
KH11J01_S12_contigs	45.280	44.895	0.0	3.746	3.669	1.437	18.960	5.800	28.901	16.591	16.653	0.002	1.858	0.0	30.689	12.061	19.563	97.245	94.379	99.134
Kangiella_geojedonensis_strain_YCS_5_genomic	89.791	89.694	0.172	99.453	99.432	99.249	96.344	99.121	99.295	99.104	99.125	96.869	93.773	0.0	99.062	99.129	99.162	100.000	99.983	100.000
Kangiella_koreensis_DSM_16069_genomic	67.763	67.996	0.0	9.286	8.925	5.488	36.376	7.855	44.848	35.117	35.015	0.098	2.072	0.0	54.290	31.357	25.422	99.306	99.415	99.994
Kangiella_sediminilitoris_strain_KCTC_23892_genomic	17.428	17.534	0.0	0.202	0.202	0.062	2.248	2.492	8.820	5.350	5.360	0.0	0.588	0.0	11.915	3.573	7.925	88.772	94.894	99.171
Kosmotoga_olearia_TBF_1951_genomic	2.561	2.561	0.0	0.050	0.050	0.024	0.290	0.449	0.923	0.827	0.858	0.0	0.163	0.0	2.073	0.762	1.276	56.572	81.530	93.047
Kosmotoga_pacifica_strain_SLHLJ1_genomic	2.780	2.780	0.0	0.0	0.0	0.0	0.023	0.604	1.023	0.741	0.741	0.0	0.238	0.0	2.244	0.803	1.612	58.139	81.674	92.759
Krokinobacter_sp_4H_3_7_5_genomic	94.423	94.407	0.741	98.597	98.570	98.359	84.074	97.791	98.280	98.218	98.131	95.952	98.143	0.0	96.777	98.528	95.419	100.000	99.977	100.000
Kytococcus_sedentarius_DSM_20547_genomic	51.277	50.612	0.0	6.700	6.520	3.437	28.174	6.896	37.394	19.205	19.171	0.331	9.065	0.0	34.811	14.166	20.951	99.055	99.212	99.996
LAB19_S8_contigs	74.946	75.443	0.0	14.431	14.205	8.651	47.778	10.858	54.413	39.475	39.439	0.111	3.273	0.0	62.338	33.996	28.186	99.490	98.832	99.909
LF22_S6_contigs	33.000	31.327	0.0	8.318	8.007	4.937	29.464	3.009	16.293	16.659	16.796	0.423	0.903	0.0	20.057	15.178	8.419	94.869	97.300	99.799
Lacimicrobium_alkaliphilum_strain_KCTC_32984_genomic	27.140	27.105	0.0	0.726	0.699	0.279	5.861	3.812	15.078	9.899	9.775	0.002	1.279	0.0	19.429	8.626	13.328	93.927	96.866	99.816
Lacinutrix_sp_5H_3_7_4_genomic	96.299	96.300	2.926	99.213	99.184	98.508	85.437	98.790	98.660	98.463	98.570	97.101	98.814	0.0	97.909	98.041	98.762	99.999	99.984	99.999
Lactococcus_garvieae_ATCC_49156_genomic	30.378	31.968	0.0	3.236	2.910	1.699	15.170	3.120	18.941	13.260	13.583	0.096	1.087	0.0	22.670	13.118	10.867	61.833	77.171	89.334
Lactococcus_garvieae_Lg2_genomic	30.426	27.980	0.0	2.869	3.142	1.318	13.791	3.718	17.884	14.115	13.839	0.109	0.827	0.0	23.416	10.431	12.294	70.317	89.357	93.845
Leisingera_methylohalidivorans_DSM_14336_genomic	80.148	79.830	0.0	27.941	27.075	19.811	65.393	16.364	68.144	49.605	49.578	1.045	6.786	0.0	68.170	38.660	32.379	99.871	99.896	99.997
Leuconostoc_lactis_strain_WiKim40_genomic	46.559	46.179	0.0	3.236	3.136	1.330	16.935	5.639	26.801	20.286	20.194	0.196	1.705	0.0	34.760	18.173	20.486	97.804	98.015	99.944
Luteimonas_sp_JM171_genomic	92.682	92.712	0.0	94.535	94.130	92.526	96.137	83.433	99.473	96.088	96.165	44.199	46.224	0.0	98.123	82.357	95.077	99.993	99.990	99.999
MC2_S1_contigs	29.225	29.077	0.0	2.652	2.512	1.024	11.755	4.737	21.740	8.808	8.850	0.010	0.735	0.0	20.501	6.910	15.193	98.248	98.769	99.913
MC4_S2_contigs	8.106	7.861	0.075	4.107	4.151	2.521	5.233	2.018	6.583	4.157	4.329	0.590	0.542	0.0	6.828	3.768	5.618	99.607	98.806	99.766
MC7_S3_contigs	4.990	5.087	0.076	1.277	1.302	0.767	1.696	0.944	3.444	2.456	2.382	0.416	0.341	0.0	2.982	1.843	2.502	97.213	97.733	99.819
MC8_S4_contigs	0.872	0.895	0.0	0.008	0.010	0.012	0.026	0.295	0.510	0.150	0.147	0.0	0.038	0.0	0.695	0.123	0.484	50.976	77.182	89.633
MR17_77_S9_contigs	3.774	3.393	0.283	2.557	2.437	1.723	1.442	1.835	2.528	0.450	0.418	0.981	1.121	0.0	1.002	0.729	1.393	32.125	69.729	80.970
MR4_25_1B_S2_contigs	14.761	13.166	0.390	13.769	11.631	32.603	20.115	26.933	28.501	11.083	7.781	12.923	17.595	0.0	18.029	16.112	15.302	56.551	71.598	72.100
MR4_25_2A_1A_S4_contigs	14.653	13.979	0.414	6.150	22.484	15.212	13.726	9.643	9.573	21.384	19.492	16.190	20.732	0.0	16.323	13.171	9.060	50.422	43.471	55.858
MR4_25_2B_S6_contigs	14.713	15.584	0.277	32.293	23.394	9.933	15.742	16.491	9.957	18.246	6.728	16.967	13.045	0.0	16.738	18.515	13.020	71.285	73.291	71.148
MR4_64_2_S7_contigs	12.864	13.769	0.455	12.784	20.646	14.900	17.719	16.959	11.373	13.614	20.245	17.204	14.245	0.0	13.047	11.536	16.126	55.151	67.755	63.390
MR4_96_1_S3_contigs	13.351	13.720	0.380	14.440	12.226	20.264	5.041	13.463	11.721	17.768	20.303	18.388	15.890	0.0	19.985	24.667	22.966	66.077	59.789	66.922
MR4_96_2A_S5_contigs	14.696	14.442	0.290	20.259	9.316	6.753	18.909	16.180	28.741	18.257	24.935	19.700	18.407	0.0	14.673	16.024	23.100	39.971	53.385	59.940
Magnetococcus_marinus_MC_1_genomic	75.408	75.351	0.844	92.255	92.692	91.644	69.615	91.162	92.397	89.562	89.598	87.803	88.306	0.0	90.550	100.000	86.372	99.999	99.992	99.999
Magnetospira_sp_QH_2_genomic	92.368	92.355	21.167	98.356	98.346	97.043	27.800	97.284	97.451	96.860	96.851	96.962	98.326	0.0	96.827	97.065	93.226	100.000	99.987	100.000
Maribacter_sp_1_2014MBL_MicDiv_genomic	36.966	35.710	0.0	30.727	30.437	28.595	25.162	24.018	29.753	12.803	12.929	15.173	13.632	0.0	21.707	19.283	20.154	99.998	99.976	99.999
Maribacter_sp_HTCC2170_genomic	51.556	51.549	0.0	4.064	3.980	2.365	22.468	6.938	31.774	22.324	22.492	0.055	1.708	0.0	39.219	18.562	20.760	98.478	99.153	99.992
Maribacter_sp_MAR_2009_60_genomic	61.008	62.231	0.024	76.267	75.308	66.690	43.963	59.708	73.478	92.468	92.009	70.149	38.413	0.0	82.379	81.476	33.363	99.999	99.990	99.999
Maricaulis_maris_MCS10_genomic	22.316	22.320	0.0	0.759	0.747	0.311	4.784	2.978	12.439	7.760	7.665	0.0	0.483	0.0	15.157	5.915	10.118	92.520	96.389	99.728
Marinithermus_hydrothermalis_DSM_14884_genomic	92.828	92.786	0.290	99.100	99.069	97.486	90.196	97.737	97.749	97.335	97.366	95.400	99.355	0.0	97.190	97.286	96.441	99.998	99.987	99.998
Marinitoga_piezophila_KA3_genomic	74.400	81.129	0.0	23.668	23.412	17.394	56.739	13.567	59.232	43.618	44.488	0.818	3.251	0.0	67.060	31.326	28.454	98.715	99.744	99.993
Marinitoga_sp_1137_genomic	12.128	5.412	0.0	7.595	6.721	5.977	13.701	2.916	11.552	10.913	10.106	0.493	1.020	0.0	10.126	9.072	5.478	27.691	65.797	75.737
Marinobacter_adhaerens_HP15_genomic	3.326	2.723	0.0	0.830	0.896	0.593	1.284	0.815	1.672	1.215	1.189	0.065	0.248	0.0	2.394	1.372	1.498	75.634	88.587	97.794
Marinobacter_aquaeolei_VT8_genomic	91.018	91.146	0.026	73.349	72.580	66.748	86.680	43.794	90.943	84.729	84.685	18.968	14.548	0.0	89.712	77.438	71.434	99.993	99.944	99.998
Marinobacter_hydrocarbonoclasticus_ATCC_49840_genomic	0.336	0.317	0.0	0.776	0.372	0.890	0.221	0.301	0.370	0.366	0.339	0.462	0.656	0.0	0.083	0.622	0.441	15.422	52.013	60.587
Marinobacter_psychrophilus_strain_20041_genomic	7.357	7.337	0.0	0.632	0.632	0.301	2.025	1.808	5.124	2.285	2.308	0.002	0.570	0.0	6.069	2.197	3.905	97.178	98.617	99.983
Marinobacter_salarius_R9SW1_genomic	90.768	90.749	2.531	99.213	99.791	99.747	93.137	98.857	99.645	99.426	99.508	98.674	98.805	0.0	97.933	99.740	98.755	100.000	99.994	100.000
Marinobacter_similis_A3d10_genomic	96.404	96.425	0.0	97.722	97.623	97.401	97.179	92.799	98.624	97.382	97.425	77.510	47.960	0.0	97.942	96.611	99.081	100.000	99.986	100.000
Marinobacter_sp_BSs20148_genomic	95.328	95.538	0.013	98.063	97.780	96.923	93.023	88.238	98.292	98.677	98.860	87.815	47.967	0.0	98.290	97.946	87.985	99.999	99.978	99.999
Marinobacter_sp_CP1_genomic	70.787	70.521	0.036	25.272	24.224	17.454	60.920	10.971	55.207	45.953	45.726	1.428	20.036	0.0	58.835	37.300	25.514	99.746	99.800	99.996
Marinobacter_sp_Hb8_genomic	3.654	3.653	0.0	0.038	0.038	0.0	0.163	0.803	1.936	0.837	0.852	0.0	0.103	0.0	2.887	0.594	2.131	68.920	87.511	96.536
Marinobacterium_sp_ST58_10_genomic	89.047	89.024	0.0	38.310	37.290	29.033	76.813	19.274	78.895	65.775	65.765	1.925	3.689	0.0	82.272	53.663	37.401	99.926	99.965	99.999
Marinomonas_mediterranea_MMB_1_genomic	84.669	84.673	1.497	98.660	98.832	98.470	56.976	97.025	98.557	96.842	96.961	95.291	96.990	0.0	97.803	97.907	98.449	100.000	99.990	100.000
Marinomonas_posidonica_IVIA_Po_181_genomic	98.936	98.947	98.563	98.409	98.773	98.540	92.074	97.362	98.768	98.624	98.599	98.185	98.835	0.0	98.051	98.705	97.375	100.000	100.000	100.000
Marinomonas_sp_MWYL1_genomic	93.617	93.641	0.0	69.737	68.625	62.119	88.732	39.237	92.462	87.302	87.280	12.602	15.398	0.0	93.382	81.466	67.677	99.993	99.975	99.999
Marinovum_algicola_DG_898_genomic	0.668	0.667	0.0	0.100	0.112	0.094	0.183	0.227	0.481	0.291	0.324	0.039	0.134	0.0	0.544	0.305	0.341	40.664	72.345	84.920
Marivirga_tractuosa_DSM_4126_genomic	72.673	72.698	2.457	99.785	99.795	99.553	86.495	99.675	99.689	99.596	99.622	99.449	99.662	0.0	99.530	99.657	99.853	99.999	99.998	100.000
Mehyloceanibacter_caenitepidi_Gela4_genomic	99.941	99.926	60.494	99.873	99.978	99.844	54.826	99.749	99.845	99.747	99.761	99.741	99.949	0.0	99.741	99.822	99.958	100.000	99.997	100.000
Mesorhizobium_sp_B7_genomic	47.409	47.280	0.0	4.302	4.140	2.069	19.937	5.822	29.693	18.077	17.949	0.062	1.087	0.0	32.033	13.113	19.525	98.350	99.224	99.991
Methanocaldococcus_fervens_AG86_genomic	0.223	0.214	0.0	0.0	0.0	0.0	0.0	0.168	0.203	0.056	0.056	0.0	0.051	0.0	0.155	0.050	0.082	27.675	62.092	73.881
Methanocaldococcus_infernus_ME_genomic	0.008	0.008	0.0	0.0	0.0	0.0	0.0	0.049	0.084	0.035	0.035	0.0	0.034	0.0	0.029	0.057	0.028	17.404	54.444	63.880
Methanocaldococcus_jannaschii_DSM_2661_genomic	38.650	38.258	0.0	4.593	4.377	2.250	22.081	5.185	24.977	15.961	15.678	0.0	1.177	0.0	25.169	12.152	15.014	98.713	99.074	99.980
Methanocaldococcus_sp_FS406_22_genomic	3.253	3.211	0.0	0.029	0.0	0.0	0.297	0.944	1.902	0.961	0.982	0.0	0.372	0.0	2.183	0.508	1.527	74.500	87.521	97.581
Methanocaldococcus_sp_JH146_genomic	0.382	0.382	0.0	0.0	0.0	0.0	0.0	0.260	0.244	0.071	0.071	0.0	0.026	0.0	0.262	0.055	0.234	38.528	69.579	83.004
Methanocaldococcus_vulcanius_M7_genomic	96.276	96.681	0.0	97.707	98.076	97.452	95.635	96.256	99.212	98.653	98.644	91.968	63.376	0.0	98.187	98.418	96.892	99.995	99.940	99.995
Methanococcoides_methylutens_MM1_genomic	13.028	12.931	0.0	0.296	0.296	0.069	1.516	1.778	6.730	4.284	4.262	0.003	1.089	0.0	9.927	3.875	7.119	85.014	93.723	99.225
Methanococcus_aeolicus_Nankai_3_genomic	1.885	1.862	0.0	0.0	0.0	0.0	0.057	0.514	1.233	0.451	0.475	0.0	0.472	0.0	1.114	0.510	1.003	62.984	85.032	95.138
Methanococcus_maripaludis_C6_genomic	0.945	1.106	0.0	0.037	0.037	0.031	0.393	0.323	0.353	0.378	0.466	0.0	0.175	0.0	0.170	0.421	0.279	26.893	62.003	74.419
Methanococcus_maripaludis_C7_genomic	39.360	38.923	0.0	6.544	6.300	2.899	25.577	5.479	23.758	16.980	17.100	0.095	1.752	0.0	23.949	15.076	14.487	98.501	98.992	99.974
Methanococcus_maripaludis_S2_genomic	2.038	1.977	0.0	0.238	0.246	0.0	0.779	0.499	1.242	0.842	0.849	0.0	0.203	0.0	1.010	0.303	0.876	54.793	81.151	92.232
Methanococcus_maripaludis_X1_genomic	7.278	7.270	0.0	0.209	0.197	0.143	1.935	1.227	3.505	1.641	1.669	0.0	0.784	0.0	3.472	1.429	3.039	80.757	91.799	99.067
Methanococcus_vannielii_SB_genomic	0.295	0.276	0.0	0.0	0.0	0.0	0.042	0.071	0.087	0.065	0.056	0.0	0.034	0.0	0.132	0.130	0.153	18.576	55.263	64.865
Methanococcus_voltae_A3_genomic	20.314	20.317	0.0	1.324	1.324	0.517	5.077	3.116	13.026	6.518	6.460	0.0	1.577	0.0	13.346	4.856	9.430	90.239	95.704	99.696
Methanoculleus_marisnigri_JR1_genomic	44.207	44.311	0.0	30.730	29.666	21.888	69.084	16.439	72.422	59.930	60.274	1.154	19.634	0.0	77.408	50.966	36.274	99.910	99.903	99.997
Methanohalobium_evestigatum_Z_7303_genomic	0.170	0.170	0.0	0.0	0.0	0.0	0.009	0.043	0.0	0.004	0.004	0.0	0.048	0.0	0.118	0.042	0.115	19.589	55.846	65.485
Methanohalophilus_halophilus_strain_Z_7982_genomic	81.532	81.744	0.0	67.788	66.436	59.925	92.460	37.538	93.875	91.345	91.458	8.795	18.733	0.0	96.661	87.907	80.456	99.991	99.971	99.998
Methanoplanus_petrolearius_DSM_11571_genomic	0.672	0.672	0.0	0.0	0.0	0.0	0.0	0.237	0.114	0.172	0.194	0.0	0.074	0.0	0.486	0.043	0.285	37.692	70.773	82.873
Methanopyrus_kandleri_AV19_genomic	1.372	1.353	0.0	0.0	0.0	0.0	0.015	0.435	0.349	0.297	0.334	0.0	0.243	0.0	0.843	0.231	0.791	44.536	74.982	86.806
Methanosarcina_acetivorans_C2A_genomic	0.217	0.233	0.0	0.025	0.011	0.0	0.031	0.077	0.110	0.100	0.087	0.0	0.084	0.0	0.158	0.073	0.151	23.775	59.271	70.142
Methanosarcina_siciliae_C2J_genomic	2.172	2.152	0.221	0.109	0.160	0.130	1.752	0.180	0.200	0.115	0.179	0.135	0.159	0.0	0.316	0.214	0.447	21.803	59.011	69.378
Methanosarcina_siciliae_HI350_genomic	9.424	8.762	1.345	0.670	0.082	0.092	2.051	0.447	0.326	0.265	0.202	0.322	0.055	0.0	0.861	0.208	3.074	26.338	65.509	76.128
Methanosarcina_siciliae_T4_M_genomic	83.836	83.781	5.679	97.431	98.132	97.273	26.868	97.059	97.660	96.800	96.787	95.935	98.269	0.0	95.934	100.000	93.540	100.000	99.997	100.000
Methanosarcina_sp_MTP4_genomic	82.216	81.053	0.0	24.040	23.283	16.544	61.828	14.196	64.769	53.403	53.553	0.743	4.295	0.0	71.940	47.053	30.744	99.824	99.938	100.000
Methanosarcina_sp_WH1_genomic	5.557	5.471	0.014	0.227	0.227	0.163	0.487	0.872	3.135	1.332	1.363	0.125	0.388	0.0	3.458	0.904	3.120	77.056	90.663	98.394
Methanothermococcus_okinawensis_IH1_genomic	23.575	23.649	0.0	0.988	0.932	0.603	6.472	3.899	14.974	7.794	7.700	0.114	1.671	0.0	16.080	6.774	10.944	93.952	97.461	99.828
Methanotorris_igneus_Kol_5_genomic	22.008	22.147	0.0	0.796	0.784	0.370	5.747	3.420	12.263	7.235	7.377	0.100	1.213	0.0	14.224	5.007	10.313	93.496	97.824	99.841
Methylomonas_methanica_MC09_genomic	77.905	77.820	17.573	98.395	98.390	97.369	36.422	97.385	97.658	97.218	97.233	97.443	99.281	0.0	97.231	97.412	96.959	100.000	99.997	100.000
Methylophaga_sp_JAM1_genomic	1.012	1.008	0.0	0.027	0.027	0.030	0.079	0.273	0.380	0.171	0.171	0.0	0.080	0.0	0.611	0.233	0.526	39.604	70.668	83.636
Methylophaga_sp_JAM7_genomic	2.781	2.771	0.0	0.039	0.039	0.0	0.220	0.770	1.168	0.924	0.936	0.0	0.130	0.0	2.177	0.540	1.505	58.211	82.304	93.388
Methylophilales_bacterium_MBRSF5_genomic	29.727	31.366	1.845	0.086	78.537	62.851	21.481	0.005	21.254	9.599	9.599	34.345	27.189	0.0	28.694	46.059	54.058	34.053	54.456	71.140
Methylophilales_bacterium_MBRSG12_genomic	25.147	23.034	2.505	99.480	0.0	8.584	37.307	33.887	35.950	60.496	36.974	51.555	63.913	0.0	19.964	35.724	45.663	99.999	99.991	99.999
Methylophilales_bacterium_MBRSH7_genomic	29.226	28.870	2.059	0.118	21.021	28.101	8.218	65.469	42.382	29.250	52.655	13.209	8.544	0.0	50.663	17.775	0.0	99.999	99.978	100.000
Microbacterium_sp_LKL04_genomic	68.889	67.778	0.0	11.919	11.732	6.911	43.748	9.191	48.765	29.622	29.659	0.188	17.350	0.0	48.276	21.457	27.853	99.614	99.691	99.992
Micromonospora_krabiensis_strain_DSM_45344_genomic	16.706	16.586	0.0	0.638	0.619	0.225	3.853	2.935	11.373	4.158	4.117	0.028	0.784	0.0	9.191	3.244	6.945	92.690	96.700	99.821
Mollicutes_bacterium_Candidatus_Izimaplasma_HR1_genomic	92.333	92.366	3.558	99.842	99.842	99.788	91.534	99.800	99.801	99.704	99.660	99.678	99.905	0.0	99.787	99.741	99.862	99.990	99.992	99.999
Moorea_producens_JHB_genomic	84.685	84.498	0.0	35.400	34.262	26.044	71.472	18.244	69.384	65.998	65.906	1.814	4.517	0.0	75.967	60.203	37.694	99.656	99.958	99.999
Moorea_producens_PAL_8_15_08_1_genomic	0.061	0.055	0.0	0.009	0.009	0.005	0.014	0.111	0.052	0.022	0.024	0.002	0.049	0.0	0.080	0.057	0.071	7.264	39.408	44.769
Moritella_viscosa_06_09_139_genomic	11.526	11.811	5.350	3.576	4.456	3.554	5.078	8.941	11.065	4.795	4.276	6.069	8.055	0.0	8.829	5.440	11.468	93.823	99.366	99.981
Muricauda_lutaonensis_strain_CC_HSB_11_genomic	94.237	94.292	0.053	81.164	80.158	76.139	96.415	58.066	96.681	94.839	94.695	25.175	31.267	0.0	97.494	91.965	92.355	99.996	99.964	99.999
Muricauda_ruestringensis_DSM_13258_genomic	94.105	94.354	0.0	52.093	50.825	43.227	86.775	26.731	88.717	81.466	81.539	4.041	6.949	0.0	92.968	72.793	52.672	99.971	99.969	99.998
Mv130624_S1_contigs	15.708	15.070	8.416	12.080	12.738	10.704	4.815	8.036	5.777	10.365	9.145	11.062	11.226	0.0	12.730	14.411	13.839	80.121	84.302	85.893
Mv2528_S2_contigs	22.135	17.876	9.963	20.710	14.577	12.264	4.370	8.124	19.801	9.066	12.649	13.398	13.832	0.0	14.029	20.227	10.382	75.568	86.749	91.972
Mv3632_S3_contigs	18.250	21.666	10.578	14.871	22.414	19.150	5.495	20.127	14.816	30.439	26.956	21.390	21.708	0.0	18.152	24.147	11.040	91.961	82.993	85.389
Mv5450_S4_contigs	11.917	13.012	7.895	4.244	3.791	4.490	9.951	6.689	8.340	4.740	4.619	3.452	3.780	0.0	10.484	5.338	9.527	99.119	98.169	99.751
MvHd14_S5_contigs	12.158	12.300	7.893	12.448	11.162	12.658	8.085	13.032	10.946	14.934	12.814	12.811	14.761	0.0	8.714	10.782	7.485	51.455	64.109	77.557
MvHd15_S6_contigs	15.859	15.123	8.937	10.328	15.965	15.209	6.205	11.408	11.676	17.040	16.170	10.245	12.193	0.0	16.337	15.106	8.428	42.812	52.680	45.192
MvHd17_S7_contigs	18.765	17.451	8.750	15.032	13.345	14.374	16.945	11.262	11.839	10.992	15.508	13.000	7.892	0.0	13.281	7.342	13.557	34.146	51.678	70.098
Mycobacterium_chelonae_CCUG_47445_genomic	5.762	5.753	0.0	0.057	0.057	0.010	0.265	1.128	2.586	1.607	1.605	0.0	0.481	0.0	4.206	1.104	2.921	72.831	88.243	97.279
Mycobacterium_chubuense_NBB4_genomic	0.458	0.445	0.0	0.0	0.0	0.0	0.006	0.141	0.236	0.096	0.093	0.0	0.066	0.0	0.159	0.146	0.128	27.781	62.745	74.231
Mycobacterium_rhodesiae_NBB3_genomic	0.007	0.006	0.0	0.0	0.0	0.0	0.0	0.013	0.018	0.011	0.001	0.0	0.009	0.0	0.015	0.005	0.016	5.428	34.665	39.091
Myroides_profundi_D25_genomic	4.803	4.777	0.0	0.073	0.073	0.043	0.266	0.838	2.088	1.229	1.223	0.038	0.196	0.0	3.661	1.020	2.502	69.689	87.061	96.689
Myxococcus_fulvus_HW_1_genomic	52.561	52.561	0.0	6.186	5.962	3.147	26.537	7.498	35.737	21.021	20.873	0.334	2.794	0.0	36.767	15.555	21.779	98.809	99.452	99.996
NML_S2_contigs	10.241	10.129	1.182	3.847	1.890	0.854	3.503	4.972	6.323	2.533	2.701	0.973	4.324	0.0	7.512	2.151	3.007	97.699	97.342	99.674
Nanoarchaeum_equitans_Kin4_M_genomic	31.855	31.856	0.0	99.927	99.927	99.941	99.918	99.919	99.941	99.962	99.962	98.547	83.196	0.0	99.767	99.859	99.931	99.996	99.933	99.996
Nanohaloarchaea_archaeon_SG9_genomic	98.036	98.042	0.0	82.853	81.781	78.242	96.478	57.976	98.215	98.548	98.535	24.801	17.145	0.0	99.312	96.902	99.080	99.986	99.927	99.989
Nautilia_profundicola_AmH_genomic	12.158	11.987	0.0	0.276	0.244	0.073	1.322	1.550	6.034	3.315	3.275	0.005	0.390	0.0	7.478	2.743	5.031	85.344	92.212	99.000
Neorickettsia_helminthoeca_str_Oregon_genomic	6.062	6.154	0.0	0.061	0.061	0.0	0.269	1.634	2.793	2.397	2.397	0.0	0.917	0.0	5.117	1.729	3.433	69.446	87.597	96.418
